Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;RingPosition_x;RingPosition_y;RingPosition_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;PalmPosition_x;PalmPosition_y;PalmPosition_z;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly;
12148;26.3971;-0.0177;1.1501;0.1004;30.4368;15.9524;5.5271;True;True;0.1682;0.8550;0.2989;4.2865;66.4365;33.1937;0.1340;0.8045;0.3638;-0.1508;-0.0357;-0.0138;-170.5415;0.1388;0.7770;0.3516;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12152;26.4531;-0.0175;1.1501;0.1003;30.7118;15.1984;4.6511;True;True;0.1565;0.8528;0.2993;3.9890;65.1804;31.3371;0.1206;0.8047;0.3651;-0.2643;-0.0605;0.0330;-171.5535;0.1254;0.7768;0.3538;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12156;26.5089;-0.0175;1.1493;0.1000;30.9929;15.0516;4.0813;True;True;0.1474;0.8473;0.2993;3.7879;63.8134;30.6396;0.1099;0.8001;0.3649;-0.0820;-0.1072;-0.0371;-172.1681;0.1149;0.7720;0.3541;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12160;26.5641;-0.0178;1.1489;0.1004;31.0127;15.1626;4.0519;True;True;0.1438;0.8418;0.2982;3.7310;58.4286;28.1191;0.0994;0.7980;0.3619;-0.0621;-0.0973;-0.0077;-171.2550;0.1048;0.7694;0.3526;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12164;26.6189;-0.0186;1.1484;0.1005;31.2667;15.3720;3.5475;True;True;0.1447;0.8387;0.2993;2.6486;52.2624;22.1817;0.0922;0.8030;0.3618;0.0622;-0.0670;0.0227;-167.6329;0.0971;0.7735;0.3559;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12168;26.6752;-0.0201;1.1485;0.1011;31.3113;15.2058;3.3407;True;True;0.1456;0.8366;0.3010;0.3397;50.6443;17.1743;0.0908;0.8081;0.3651;-0.0091;-0.0311;0.0408;-164.5161;0.0951;0.7780;0.3621;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12172;26.7307;-0.0223;1.1486;0.1020;31.1410;14.6857;3.5050;True;True;0.1457;0.8358;0.3028;0.0382;49.8390;13.2343;0.0889;0.8131;0.3676;0.0119;0.0082;0.0127;-162.2614;0.0921;0.7828;0.3663;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12176;26.7865;-0.0247;1.1486;0.1030;31.0687;14.1677;3.9947;True;True;0.1473;0.8383;0.3014;2.6302;48.5210;7.0313;0.0873;0.8252;0.3659;0.0413;0.0655;-0.0475;-159.4129;0.0873;0.7946;0.3663;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12180;26.8413;-0.0263;1.1483;0.1039;31.1457;13.8276;4.5000;True;True;0.1534;0.8459;0.2953;0.7893;44.1028;355.8794;0.0884;0.8500;0.3561;0.1633;0.2074;-0.1650;-153.7489;0.0848;0.8201;0.3613;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12184;26.8964;-0.0273;1.1482;0.1044;31.2164;13.6972;4.8861;True;True;0.1643;0.8563;0.2928;358.2138;43.2700;349.6952;0.0988;0.8698;0.3516;0.2140;0.1781;0.0259;-148.3606;0.0937;0.8409;0.3599;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12188;26.9520;-0.0281;1.1480;0.1046;31.3261;13.5924;5.0117;True;True;0.1730;0.8675;0.2875;357.9036;42.5364;347.1810;0.1071;0.8848;0.3449;0.1462;0.2229;-0.1774;-146.8165;0.1010;0.8563;0.3541;True;False;False;1.0000;0.7054;0.5945;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12192;27.0074;-0.0287;1.1482;0.1043;31.2562;13.4679;5.1871;True;True;0.1804;0.8781;0.2833;354.2336;40.7049;343.6052;0.1126;0.9007;0.3365;0.1252;0.1825;-0.0337;-143.7860;0.1061;0.8731;0.3480;True;False;False;1.0000;0.7661;0.6557;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12196;27.0620;-0.0292;1.1488;0.1039;30.9881;13.3781;5.4441;True;True;0.1873;0.8908;0.2804;351.0108;40.7900;340.1366;0.1194;0.9182;0.3311;0.1029;0.2220;-0.0585;-141.2905;0.1125;0.8917;0.3447;True;False;False;1.0000;0.8337;0.7198;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12200;27.1181;-0.0300;1.1496;0.1035;30.6309;12.7664;6.1342;True;True;0.1885;0.9021;0.2760;350.3564;41.5954;334.6436;0.1225;0.9373;0.3244;0.0067;0.2149;0.0206;-140.0647;0.1140;0.9124;0.3398;True;False;False;1.0000;0.9861;0.8568;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12204;27.1752;-0.0312;1.1501;0.1027;30.6140;11.1183;6.7033;True;True;0.1850;0.9228;0.2739;349.5564;39.5043;331.8495;0.1179;0.9618;0.3178;-0.1405;0.4741;-0.0985;-138.9425;0.1080;0.9378;0.3338;True;False;False;1.0000;1.0000;0.8761;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12208;27.2301;-0.0338;1.1498;0.1006;31.0962;7.7016;5.3501;True;True;0.1690;0.9407;0.2761;351.5066;40.0184;330.8173;0.1036;0.9813;0.3210;-0.4451;0.1887;0.1541;-142.8847;0.0930;0.9574;0.3367;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12212;27.2855;-0.0372;1.1500;0.0981;31.3717;3.4249;2.1081;True;True;0.1402;0.9526;0.2841;356.8746;39.3425;331.0751;0.0766;0.9934;0.3312;-0.5589;0.2417;0.1352;-147.7200;0.0644;0.9691;0.3450;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12216;27.3404;-0.0415;1.1509;0.0959;30.9234;359.0437;358.9694;True;True;0.1034;0.9588;0.2955;356.5502;37.4587;332.6996;0.0374;0.9973;0.3412;-0.7070;-0.0126;0.2489;-152.2778;0.0254;0.9725;0.3542;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12220;27.3968;-0.0465;1.1526;0.0938;30.1830;355.2457;356.3224;True;True;0.0660;0.9488;0.3170;347.6839;32.6971;332.2998;-0.0066;0.9868;0.3518;-0.6342;-0.2684;0.4566;-150.0949;-0.0177;0.9629;0.3671;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12224;27.4521;-0.0512;1.1540;0.0923;29.6356;352.4682;354.1792;True;True;0.0319;0.9227;0.3463;347.9424;27.4891;333.5226;-0.0441;0.9591;0.3752;-0.5820;-0.4958;0.3214;-144.0686;-0.0561;0.9348;0.3891;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12228;27.5076;-0.0553;1.1549;0.0918;29.0362;350.7733;352.8539;True;True;0.0027;0.9005;0.3554;350.1536;26.2320;337.4352;-0.0750;0.9317;0.3859;-0.4381;-0.4217;0.0661;-143.5991;-0.0860;0.9060;0.3981;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12232;27.5634;-0.0580;1.1546;0.0923;28.7285;349.8913;352.0009;True;True;-0.0192;0.8718;0.3651;351.7565;23.6500;343.1936;-0.0999;0.8948;0.3950;-0.3769;-0.5623;0.2163;-143.1889;-0.1092;0.8676;0.4052;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12236;27.6180;-0.0595;1.1536;0.0938;28.7736;349.7932;351.3300;True;True;-0.0348;0.8538;0.3760;349.3576;18.9213;348.8277;-0.1192;0.8682;0.4004;-0.1805;-0.1339;0.1398;-141.1926;-0.1263;0.8401;0.4101;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12240;27.6746;-0.0598;1.1524;0.0950;29.2310;350.1619;350.9278;True;True;-0.0395;0.8526;0.3857;347.7603;19.6641;351.0456;-0.1241;0.8636;0.4117;-0.0756;0.0207;0.2906;-140.9041;-0.1297;0.8354;0.4219;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12244;27.7299;-0.0591;1.1520;0.0964;29.4893;350.8297;350.5445;True;True;-0.0434;0.8536;0.4065;351.7545;27.2526;352.3127;-0.1235;0.8628;0.4445;-0.0061;0.0111;0.4375;-142.9897;-0.1280;0.8340;0.4533;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12248;27.7863;-0.0581;1.1520;0.0974;29.3442;351.6371;350.2932;True;True;-0.0413;0.8500;0.4208;357.1092;35.5949;352.4912;-0.1146;0.8592;0.4707;0.0509;-0.0895;0.1761;-146.7568;-0.1192;0.8299;0.4778;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12252;27.8403;-0.0579;1.1522;0.0983;29.0550;352.0753;350.0646;True;True;-0.0385;0.8442;0.4255;357.5819;37.0689;355.6316;-0.1105;0.8486;0.4777;0.0306;-0.0561;0.1096;-147.8821;-0.1139;0.8188;0.4838;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12256;27.8975;-0.0587;1.1521;0.0991;28.9873;352.0459;350.1579;True;True;-0.0423;0.8537;0.4375;358.9691;39.5894;14.9105;-0.1088;0.8285;0.4910;-0.0803;0.2247;0.1436;-155.9775;-0.1045;0.7983;0.4902;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12260;27.9523;-0.0597;1.1515;0.0991;29.3014;352.0236;350.6205;True;True;-0.0499;0.8697;0.4393;0.5134;46.2461;32.3464;-0.1025;0.8201;0.4913;-0.1253;0.2614;-0.0794;-161.9928;-0.0927;0.7924;0.4830;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12264;28.0072;-0.0599;1.1508;0.0989;29.4514;352.1361;350.8306;True;True;-0.0528;0.8799;0.4339;357.2602;48.0379;36.1796;-0.0992;0.8254;0.4870;-0.0146;0.1528;-0.1027;162.5760;-0.0873;0.7988;0.4781;True;False;False;1.0000;0.9571;0.7998;0.0000;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12268;28.0630;-0.0595;1.1507;0.0984;29.5864;352.2862;350.8948;True;True;-0.0453;0.8872;0.4296;357.5191;46.3866;33.1493;-0.0954;0.8365;0.4830;0.1680;0.1242;-0.0463;162.4856;-0.0843;0.8091;0.4755;True;False;False;1.0000;0.9234;0.7256;0.5562;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12272;28.1180;-0.0591;1.1512;0.0981;29.5274;352.4980;351.0233;True;True;-0.0359;0.8992;0.4304;356.7896;45.5345;31.1692;-0.0877;0.8511;0.4847;0.1422;0.2844;0.0583;162.2446;-0.0769;0.8233;0.4782;True;False;False;1.0000;0.9034;0.7087;0.5393;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12276;28.1746;-0.0593;1.1519;0.0980;29.3629;352.8067;351.4501;True;True;-0.0337;0.9164;0.4385;358.0417;45.6623;31.5405;-0.0858;0.8678;0.4919;-0.0038;0.2449;0.1659;160.7630;-0.0753;0.8400;0.4849;True;False;False;1.0000;0.7917;0.6187;0.4595;0.0000;0.0000;0.0000;0.0000;076ee3ff-c2f9-431c-af2f-b5d3264cae91;False;
12280;28.2321;-0.0593;1.1523;0.0977;29.1930;352.9362;351.9753;True;True;-0.0372;0.9203;0.4414;12.2999;53.4366;32.1424;-0.0911;0.8724;0.4937;-0.0415;0.0560;-0.0229;159.1718;-0.0870;0.8450;0.4810;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;True;
12284;28.2851;-0.0590;1.1522;0.0977;29.2741;353.2273;351.8849;True;True;-0.0327;0.9269;0.4334;28.5467;61.8085;37.2775;-0.0903;0.8787;0.4813;0.1538;0.1331;-0.1957;156.2369;-0.0931;0.8546;0.4627;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12288;28.3401;-0.0577;1.1514;0.0969;29.5691;353.7318;352.1307;True;True;-0.0230;0.9364;0.4284;16.9406;60.8077;39.8137;-0.0719;0.8806;0.4777;0.1168;0.2461;-0.0362;155.3434;-0.0692;0.8555;0.4606;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12292;28.3959;-0.0571;1.1519;0.0965;29.5987;354.2262;351.8616;True;True;-0.0316;0.9485;0.4259;6.4518;56.0048;40.7718;-0.0753;0.8891;0.4758;-0.2294;0.1329;-0.0643;154.7339;-0.0670;0.8636;0.4613;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12296;28.4522;-0.0569;1.1533;0.0969;29.0993;354.6396;352.4131;True;True;-0.0354;0.9448;0.4216;7.7322;55.9124;40.2333;-0.0806;0.8862;0.4713;0.0182;-0.1248;-0.0800;154.7928;-0.0729;0.8606;0.4566;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12300;28.5079;-0.0565;1.1536;0.0968;29.1159;355.0614;352.4257;True;True;-0.0322;0.9429;0.4173;7.2718;56.6531;39.1546;-0.0768;0.8855;0.4689;0.1058;0.0477;-0.0786;156.1000;-0.0694;0.8596;0.4546;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12304;28.5638;-0.0538;1.1536;0.0983;29.2117;358.5082;353.8918;True;True;-0.0247;0.9488;0.4137;9.0676;58.1482;36.4644;-0.0704;0.8949;0.4680;0.1589;0.1315;-0.0445;157.1194;-0.0649;0.8683;0.4541;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12308;28.6183;-0.0513;1.1538;0.0992;29.4011;3.3821;357.2371;True;True;0.0043;0.9509;0.4087;20.0498;53.9780;21.7398;-0.0548;0.9184;0.4669;0.8721;0.0165;-0.1735;160.6922;-0.0574;0.8901;0.4558;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12312;28.6750;-0.0489;1.1544;0.1003;28.9228;7.7437;0.4852;True;True;0.0508;0.9459;0.3983;25.9422;37.0420;354.8077;-0.0196;0.9517;0.4527;0.7378;-0.1331;-0.2157;-158.6918;-0.0319;0.9243;0.4475;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12316;28.7304;-0.0459;1.1544;0.1008;28.1457;10.9047;3.1423;True;True;0.0944;0.9428;0.3607;24.3286;39.1637;342.3137;0.0336;0.9661;0.4215;0.6656;-0.0995;-0.6988;-155.6284;0.0172;0.9403;0.4221;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12320;28.7864;-0.0417;1.1535;0.1001;28.1010;13.0250;4.8610;True;True;0.1333;0.9248;0.3477;24.5226;48.7417;344.6108;0.0819;0.9449;0.4176;0.7147;-0.4147;-0.0544;-158.2636;0.0664;0.9187;0.4199;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12324;28.8411;-0.0366;1.1533;0.0979;28.4658;14.5950;5.1285;True;True;0.1716;0.8863;0.3492;20.2827;55.8426;354.3462;0.1223;0.8929;0.4231;0.6494;-0.7138;0.0514;-155.7172;0.1111;0.8645;0.4240;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12328;28.8961;-0.0320;1.1550;0.0963;28.1275;15.7739;4.8471;True;True;0.1829;0.8645;0.3580;12.9838;64.2360;13.4878;0.1394;0.8423;0.4325;-0.0452;-0.2658;0.0829;-157.1829;0.1360;0.8124;0.4275;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12332;28.9531;-0.0279;1.1576;0.0956;27.1489;16.1066;4.6764;True;True;0.1744;0.8569;0.3514;17.4692;71.2398;25.0350;0.1361;0.8194;0.4225;-0.2210;-0.0021;-0.1441;-162.5321;0.1322;0.7911;0.4115;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12336;29.0089;-0.0251;1.1587;0.0953;26.8139;15.9848;3.9127;True;True;0.1641;0.8586;0.3475;20.6942;69.8968;23.6825;0.1224;0.8237;0.4180;-0.1622;0.0421;-0.0220;-163.7996;0.1170;0.7957;0.4071;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12340;29.0635;-0.0224;1.1591;0.0953;26.8206;15.7007;3.0267;True;True;0.1513;0.8585;0.3488;18.4658;65.9194;20.9616;0.1065;0.8267;0.4189;-0.1987;-0.0388;0.0136;-164.0174;0.1022;0.7981;0.4093;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12344;29.1184;-0.0205;1.1587;0.0958;26.9576;15.5423;2.3586;True;True;0.1429;0.8538;0.3518;17.3114;63.4217;19.6934;0.0958;0.8235;0.4211;-0.1190;-0.1026;0.0860;-163.9352;0.0921;0.7945;0.4121;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12348;29.1753;-0.0188;1.1579;0.0967;27.0862;15.7468;1.9514;True;True;0.1374;0.8499;0.3556;15.0653;59.6122;19.7425;0.0868;0.8191;0.4222;-0.0810;-0.0524;0.0285;-162.6751;0.0847;0.7899;0.4135;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12352;29.2308;-0.0176;1.1566;0.0973;27.4605;16.3840;1.4388;True;True;0.1302;0.8450;0.3548;12.2391;56.5058;19.0485;0.0774;0.8147;0.4199;-0.1458;-0.1526;-0.0503;-161.8991;0.0767;0.7852;0.4122;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12356;29.2865;-0.0174;1.1554;0.0980;27.8541;16.8027;1.2823;True;True;0.1235;0.8315;0.3478;8.4309;53.1742;16.2133;0.0682;0.8049;0.4124;-0.0942;-0.2803;-0.1595;-161.1416;0.0686;0.7748;0.4071;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12360;29.3413;-0.0181;1.1547;0.0994;27.9689;16.8329;1.3554;True;True;0.1235;0.8185;0.3340;4.3165;45.7303;10.2188;0.0605;0.8005;0.3944;0.0908;-0.1677;-0.2026;-157.7172;0.0610;0.7700;0.3929;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12364;29.3962;-0.0194;1.1542;0.1012;27.9518;16.5628;1.7929;True;True;0.1331;0.8148;0.3353;357.8485;40.0647;1.6208;0.0641;0.8099;0.3915;0.2371;-0.0224;0.1636;-150.1937;0.0634;0.7796;0.3957;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
12368;29.4527;-0.0208;1.1538;0.1030;28.2268;16.1631;2.2748;True;True;0.1460;0.8180;0.3438;356.5669;39.5174;356.4898;0.0762;0.8210;0.3990;0.2434;0.1795;0.1186;-144.0441;0.0738;0.7912;0.4054;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4e6d6846-2d04-4ed7-95d9-10ccef2d53db;False;
12372;29.5081;-0.0217;1.1535;0.1047;28.2518;15.9480;2.7567;True;True;0.1585;0.8300;0.3472;357.7986;41.8037;355.3485;0.0910;0.8348;0.4051;0.2190;0.2836;0.0069;-142.9716;0.0880;0.8051;0.4115;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4e6d6846-2d04-4ed7-95d9-10ccef2d53db;False;
12376;29.5641;-0.0229;1.1533;0.1063;28.2256;15.6743;3.5154;True;True;0.1718;0.8518;0.3412;0.5187;42.6638;352.4878;0.1056;0.8611;0.4001;0.2430;0.4566;-0.1805;-143.4124;0.1006;0.8316;0.4065;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4e6d6846-2d04-4ed7-95d9-10ccef2d53db;False;
12380;29.6185;-0.0243;1.1527;0.1073;28.3490;15.0743;4.0751;True;True;0.1790;0.8785;0.3242;3.1473;41.3050;346.6556;0.1131;0.8968;0.3813;0.0542;0.4810;-0.3352;-143.4971;0.1050;0.8683;0.3885;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4e6d6846-2d04-4ed7-95d9-10ccef2d53db;False;
12384;29.6758;-0.0253;1.1520;0.1078;28.6749;14.3527;4.7426;True;True;0.1809;0.8985;0.3147;6.4818;42.3435;342.8531;0.1182;0.9225;0.3733;0.0137;0.3145;-0.0234;-145.6786;0.1077;0.8948;0.3808;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4e6d6846-2d04-4ed7-95d9-10ccef2d53db;False;
12388;29.7307;-0.0264;1.1511;0.1071;29.1202;12.8892;5.0130;True;True;0.1753;0.9133;0.3141;5.9165;40.8608;338.1252;0.1132;0.9443;0.3700;-0.2165;0.2267;-0.0633;-146.3901;0.1011;0.9178;0.3789;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4e6d6846-2d04-4ed7-95d9-10ccef2d53db;False;
12392;29.7867;-0.0287;1.1506;0.1056;29.6425;10.5510;3.9674;True;True;0.1606;0.9255;0.3115;6.7991;38.2522;332.8531;0.0994;0.9639;0.3636;-0.2786;0.2020;-0.0088;-146.5017;0.0849;0.9389;0.3733;True;False;False;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4e6d6846-2d04-4ed7-95d9-10ccef2d53db;False;
12396;29.8411;-0.0324;1.1506;0.1032;29.9441;7.0182;2.1920;True;True;0.1314;0.9338;0.3075;13.1711;33.8037;329.2917;0.0715;0.9765;0.3577;-0.5734;0.1584;-0.0984;-148.4209;0.0536;0.9529;0.3650;True;False;False;1.0000;0.9089;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4e6d6846-2d04-4ed7-95d9-10ccef2d53db;False;
12400;29.8963;-0.0377;1.1511;0.1008;30.0382;2.6628;359.7291;True;True;0.0928;0.9400;0.2978;18.1137;28.6741;327.3185;0.0321;0.9843;0.3457;-0.7819;0.0886;-0.1642;-152.7702;0.0121;0.9618;0.3501;True;False;False;1.0000;0.9150;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4e6d6846-2d04-4ed7-95d9-10ccef2d53db;False;
12404;29.9531;-0.0439;1.1516;0.0983;30.1023;358.1881;357.1357;True;True;0.0566;0.9394;0.2945;20.7725;24.9231;326.9341;-0.0059;0.9835;0.3401;-0.6761;-0.0946;0.0076;-155.8613;-0.0268;0.9613;0.3424;True;False;False;1.0000;0.9172;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4e6d6846-2d04-4ed7-95d9-10ccef2d53db;False;
12408;30.0078;-0.0503;1.1521;0.0962;29.8808;354.2339;354.9978;True;True;0.0231;0.9299;0.2946;23.1809;21.1479;327.6913;-0.0423;0.9724;0.3376;-0.6101;-0.2011;-0.0099;-156.7107;-0.0633;0.9503;0.3374;True;False;False;1.0000;0.9157;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4e6d6846-2d04-4ed7-95d9-10ccef2d53db;False;
12412;30.0634;-0.0562;1.1524;0.0944;29.6946;351.2841;353.5770;True;True;-0.0062;0.9142;0.2955;27.8974;18.7110;329.3842;-0.0739;0.9532;0.3384;-0.5041;-0.2795;0.0342;-157.4726;-0.0949;0.9313;0.3351;True;False;False;1.0000;0.9132;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4e6d6846-2d04-4ed7-95d9-10ccef2d53db;False;
12416;30.1183;-0.0610;1.1523;0.0933;29.5790;349.6100;352.7462;True;True;-0.0326;0.8940;0.3053;28.7039;16.1783;330.5480;-0.1029;0.9314;0.3452;-0.5132;-0.3789;0.2076;-155.7301;-0.1235;0.9093;0.3404;True;False;False;1.0000;0.9197;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4e6d6846-2d04-4ed7-95d9-10ccef2d53db;False;
12420;30.1748;-0.0653;1.1522;0.0932;29.6063;349.0208;352.7928;True;True;-0.0496;0.8854;0.3071;27.2608;16.3746;336.3210;-0.1248;0.9160;0.3437;-0.2094;-0.0165;0.0535;-154.8348;-0.1429;0.8921;0.3381;True;False;False;1.0000;0.9460;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4e6d6846-2d04-4ed7-95d9-10ccef2d53db;False;
12424;30.2302;-0.0681;1.1515;0.0930;30.0181;349.1321;352.9814;True;True;-0.0645;0.8792;0.3284;28.0948;21.2290;355.3854;-0.1471;0.8842;0.3614;-0.2028;-0.1151;0.4790;-158.0051;-0.1577;0.8572;0.3520;True;False;False;1.0000;0.8998;0.8106;0.0000;0.0000;0.0000;0.0000;0.0000;4e6d6846-2d04-4ed7-95d9-10ccef2d53db;False;
12428;30.2859;-0.0705;1.1509;0.0929;30.3461;349.7841;353.5802;True;True;-0.0698;0.8820;0.3423;22.8950;26.0842;18.0038;-0.1509;0.8552;0.3674;-0.0572;0.1399;0.1387;-160.6730;-0.1505;0.8269;0.3559;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;True;
