Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;RingPosition_x;RingPosition_y;RingPosition_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;PalmPosition_x;PalmPosition_y;PalmPosition_z;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly;
5284;10.8301;-0.0558;1.1544;0.0874;30.7430;353.3125;358.9810;True;True;-0.0146;0.9662;0.3800;357.3372;24.9494;348.7007;-0.0952;0.9813;0.4150;-0.5872;-0.4966;0.5890;-154.0041;-0.1029;0.9526;0.4218;True;False;False;1.0000;0.7739;0.6230;0.5182;0.0000;0.0000;0.0000;0.0000;4c8c0979-f748-4233-88c0-badddad73cdc;False;
5288;10.8861;-0.0594;1.1537;0.0867;31.0989;352.5103;358.1367;True;True;-0.0372;0.9481;0.3876;1.5912;20.8704;349.9071;-0.1199;0.9614;0.4178;-0.2684;-0.3091;-0.2124;-151.1204;-0.1283;0.9324;0.4219;True;False;False;1.0000;0.8171;0.6941;0.0000;0.0000;0.0000;0.0000;0.0000;4c8c0979-f748-4233-88c0-badddad73cdc;False;
5292;10.9410;-0.0624;1.1525;0.0869;31.5347;352.1484;357.4109;True;True;-0.0579;0.9176;0.3961;5.4442;18.3175;349.6057;-0.1416;0.9314;0.4235;-0.6394;-0.8091;0.6630;-147.4887;-0.1509;0.9024;0.4254;True;False;False;1.0000;0.9296;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4c8c0979-f748-4233-88c0-badddad73cdc;False;
5296;10.9971;-0.0651;1.1515;0.0877;31.8814;352.1039;356.9472;True;True;-0.0880;0.8841;0.4246;5.3676;21.7604;355.3712;-0.1710;0.8890;0.4565;-0.4748;-0.5059;0.4287;-147.2463;-0.1774;0.8592;0.4578;True;False;False;1.0000;0.9476;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4c8c0979-f748-4233-88c0-badddad73cdc;False;
5300;11.0525;-0.0680;1.1510;0.0891;32.0063;352.1195;356.7122;True;True;-0.0965;0.8723;0.4189;8.9615;25.5213;1.8376;-0.1777;0.8674;0.4550;-0.1027;-0.1691;-0.1489;-150.8978;-0.1819;0.8372;0.4535;True;False;False;1.0000;0.9416;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4c8c0979-f748-4233-88c0-badddad73cdc;False;
5304;11.1086;-0.0705;1.1502;0.0910;32.0180;352.1656;356.7130;True;True;-0.1058;0.8636;0.4213;11.9398;31.5352;13.6494;-0.1824;0.8411;0.4608;-0.1487;-0.1617;0.1102;-156.0481;-0.1821;0.8111;0.4551;True;False;False;1.0000;0.9127;0.7636;0.0000;0.0000;0.0000;0.0000;0.0000;4c8c0979-f748-4233-88c0-badddad73cdc;False;
5308;11.1630;-0.0726;1.1490;0.0924;32.5560;352.3866;357.0857;True;True;-0.1083;0.8694;0.4180;13.3888;37.9184;28.4603;-0.1765;0.8264;0.4561;-0.0327;0.3019;-0.1389;-158.6201;-0.1711;0.7984;0.4455;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4c8c0979-f748-4233-88c0-badddad73cdc;False;
5312;11.2174;-0.0736;1.1479;0.0933;33.0110;352.5999;357.2466;True;True;-0.1135;0.8854;0.4141;15.4460;43.4170;36.8625;-0.1754;0.8325;0.4503;-0.1606;0.4873;-0.0564;157.6169;-0.1684;0.8065;0.4360;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;True;
5316;11.2733;-0.0731;1.1471;0.0930;33.3952;352.8821;357.3565;True;True;-0.1174;0.9048;0.4143;11.7614;43.2562;36.7013;-0.1771;0.8511;0.4530;-0.0249;0.3671;0.0036;157.3612;-0.1690;0.8247;0.4400;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5320;11.3287;-0.0699;1.1475;0.0911;33.3794;353.3941;357.2704;True;True;-0.1218;0.9297;0.4098;7.4173;42.0653;36.9087;-0.1794;0.8750;0.4501;-0.1465;0.4185;-0.1644;156.8804;-0.1696;0.8484;0.4388;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5324;11.3847;-0.0673;1.1489;0.0892;33.0389;354.0441;356.9753;True;True;-0.1237;0.9323;0.4035;4.9766;43.1474;37.5358;-0.1786;0.8765;0.4461;0.0065;-0.0691;-0.0663;156.9418;-0.1680;0.8500;0.4352;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5328;11.4397;-0.0643;1.1506;0.0892;32.1564;356.2932;357.6588;True;True;-0.1215;0.9338;0.4032;6.3232;42.9700;36.0875;-0.1783;0.8800;0.4457;0.1159;0.1383;0.0248;157.5027;-0.1686;0.8531;0.4348;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5332;11.4964;-0.0602;1.1509;0.0883;32.4228;1.6292;0.9958;True;True;-0.1039;0.9553;0.4002;12.7475;43.0250;31.5011;-0.1669;0.9083;0.4422;0.5711;0.6687;-0.1410;156.6663;-0.1610;0.8808;0.4304;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5336;11.5519;-0.0554;1.1520;0.0886;31.9926;7.3337;5.0699;True;True;-0.0507;0.9912;0.3887;19.9255;34.9583;13.0048;-0.1266;0.9707;0.4306;1.0303;0.5099;-0.2097;158.6800;-0.1293;0.9416;0.4218;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5340;11.6074;-0.0509;1.1527;0.0885;31.2954;11.3858;7.8629;True;True;0.0183;0.9970;0.3734;20.2365;23.4442;350.3438;-0.0614;1.0093;0.4111;1.1232;0.1160;-0.1857;-155.2704;-0.0732;0.9815;0.4069;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5344;11.6625;-0.0460;1.1523;0.0876;31.0508;13.6426;9.9302;True;True;0.0776;1.0048;0.3582;10.0007;32.2015;350.0754;0.0034;1.0179;0.4057;1.1582;-0.1037;-0.5712;-156.5365;-0.0062;0.9890;0.4077;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5348;11.7187;-0.0405;1.1523;0.0859;31.0445;15.0614;11.2740;True;True;0.1271;0.9793;0.3332;9.0276;44.9830;355.9389;0.0635;0.9835;0.3954;0.5966;-0.4992;-0.1666;-160.5423;0.0569;0.9538;0.3976;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5352;11.7744;-0.0346;1.1533;0.0838;30.7000;16.2069;11.5081;True;True;0.1595;0.9543;0.3310;5.1643;55.0322;7.4888;0.1068;0.9405;0.4014;0.5352;-0.4053;0.0117;-163.3251;0.1058;0.9100;0.4008;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5356;11.8302;-0.0302;1.1557;0.0828;29.9482;16.9008;11.4096;True;True;0.1813;0.9086;0.3595;356.3919;62.6299;20.1818;0.1437;0.8757;0.4332;0.3197;-0.8007;0.4156;-163.6385;0.1498;0.8461;0.4290;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5360;11.8861;-0.0267;1.1580;0.0828;29.2530;16.4471;11.0174;True;True;0.1788;0.8893;0.3512;359.7482;62.3375;24.9936;0.1405;0.8495;0.4212;-0.0892;-0.1600;-0.3172;-163.4382;0.1463;0.8204;0.4139;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5364;11.9409;-0.0236;1.1592;0.0837;28.8434;15.5265;10.1509;True;True;0.1709;0.8849;0.3387;2.1256;60.0054;24.3647;0.1282;0.8461;0.4066;-0.2065;-0.0639;-0.0820;-164.2355;0.1330;0.8169;0.3993;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5368;11.9971;-0.0208;1.1590;0.0849;28.9963;14.9142;9.3288;True;True;0.1626;0.8831;0.3354;1.9858;59.1734;23.3614;0.1187;0.8457;0.4033;-0.1849;0.0257;-0.0565;-165.3388;0.1234;0.8163;0.3965;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5372;12.0524;-0.0185;1.1580;0.0864;29.5596;14.7182;8.5313;True;True;0.1535;0.8831;0.3336;1.2869;59.1625;22.6518;0.1097;0.8467;0.4022;-0.1406;0.0004;-0.0257;-167.0317;0.1146;0.8172;0.3959;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5376;12.1081;-0.0169;1.1570;0.0880;29.9751;14.8250;8.2411;True;True;0.1493;0.8832;0.3335;0.5416;58.7655;22.4381;0.1054;0.8471;0.4021;-0.0620;-0.0290;0.0096;-167.6335;0.1106;0.8176;0.3961;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5380;12.1631;-0.0161;1.1559;0.0890;30.3401;15.1202;8.0776;True;True;0.1484;0.8793;0.3340;0.3465;57.9106;23.0631;0.1038;0.8423;0.4017;0.0057;-0.0919;0.0019;-167.2630;0.1094;0.8129;0.3956;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5384;12.2185;-0.0157;1.1549;0.0893;30.6447;15.6251;8.0746;True;True;0.1510;0.8741;0.3318;359.6936;56.3411;24.0234;0.1053;0.8357;0.3979;0.1003;-0.1065;-0.0973;-166.3995;0.1115;0.8065;0.3917;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5388;12.2757;-0.0160;1.1546;0.0896;30.7274;15.8390;7.9228;True;True;0.1563;0.8645;0.3250;357.8784;54.0757;23.3065;0.1087;0.8271;0.3904;0.0804;-0.1996;-0.1168;-165.3670;0.1157;0.7978;0.3853;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5392;12.3303;-0.0169;1.1547;0.0896;30.6594;15.7965;7.7997;True;True;0.1593;0.8523;0.3203;350.8923;47.1364;21.7530;0.1066;0.8173;0.3830;0.0448;-0.1986;-0.0614;-162.5898;0.1162;0.7884;0.3818;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5396;12.3869;-0.0186;1.1551;0.0899;30.4613;15.6708;8.0249;True;True;0.1616;0.8415;0.3212;343.5562;38.5466;20.3111;0.1018;0.8092;0.3788;0.0598;-0.1676;0.0595;-157.5246;0.1133;0.7812;0.3824;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5400;12.4405;-0.0200;1.1551;0.0904;30.3752;15.6286;8.0349;True;True;0.1728;0.8282;0.3279;341.5388;32.9231;14.2468;0.1042;0.8047;0.3796;0.2639;-0.2663;0.1752;-148.6109;0.1131;0.7765;0.3870;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5404;12.4970;-0.0212;1.1550;0.0914;30.3451;15.6337;8.5351;True;True;0.1784;0.8247;0.3323;341.7827;32.8262;6.9474;0.1058;0.8117;0.3823;0.0185;0.1149;0.0111;-141.7256;0.1115;0.7832;0.3917;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5408;12.5527;-0.0222;1.1545;0.0925;30.3864;15.6664;8.8733;True;True;0.1800;0.8336;0.3334;341.3471;33.5741;4.1530;0.1069;0.8248;0.3835;0.0313;0.1685;0.0155;-140.9333;0.1116;0.7964;0.3939;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5412;12.6091;-0.0235;1.1542;0.0936;30.4639;15.4870;9.3356;True;True;0.1828;0.8455;0.3348;340.3416;33.7583;2.7309;0.1093;0.8387;0.3847;0.0321;0.2261;0.0171;-140.5157;0.1137;0.8106;0.3959;True;False;False;1.0000;0.8617;0.7397;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5416;12.6634;-0.0250;1.1537;0.0945;30.4899;15.2265;9.6436;True;True;0.1824;0.8712;0.3291;340.2594;34.2066;0.5069;0.1085;0.8677;0.3788;-0.0289;0.6560;-0.1609;-141.7708;0.1120;0.8398;0.3906;True;False;False;1.0000;0.9029;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5420;12.7184;-0.0268;1.1534;0.0950;30.6628;14.6317;9.6820;True;True;0.1800;0.9036;0.3262;340.3504;34.0860;359.9065;0.1059;0.9010;0.3755;-0.0404;0.4271;0.1318;-144.2859;0.1090;0.8731;0.3875;True;False;False;1.0000;0.9178;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5424;12.7751;-0.0287;1.1531;0.0953;30.7143;13.5823;9.5247;True;True;0.1776;0.9229;0.3331;339.5245;34.8344;358.8835;0.1038;0.9217;0.3830;-0.0490;0.3324;0.1075;-145.3365;0.1068;0.8940;0.3955;True;False;False;1.0000;0.9285;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5428;12.8304;-0.0318;1.1526;0.0953;30.8655;11.3485;9.1219;True;True;0.1671;0.9513;0.3259;340.0572;36.0595;356.7042;0.0937;0.9533;0.3764;-0.2176;0.5138;-0.1509;-148.8233;0.0959;0.9257;0.3892;True;False;False;1.0000;0.9362;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5432;12.8860;-0.0360;1.1521;0.0948;31.4100;7.5192;7.6664;True;True;0.1488;0.9743;0.3252;340.4832;37.6119;354.2334;0.0761;0.9800;0.3765;-0.3350;0.3757;0.1151;-152.8104;0.0775;0.9526;0.3898;True;False;False;1.0000;0.9421;0.8188;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5436;12.9412;-0.0405;1.1519;0.0931;31.7692;3.0477;4.9518;True;True;0.1260;0.9874;0.3276;340.3644;35.7774;349.7859;0.0510;0.9995;0.3742;-0.5700;0.1318;0.0289;-153.2627;0.0500;0.9727;0.3888;True;False;False;1.0000;0.9424;0.8176;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5440;12.9971;-0.0447;1.1531;0.0914;31.2543;359.7620;2.7550;True;True;0.0924;0.9940;0.3299;342.3463;33.3452;347.5612;0.0157;1.0096;0.3724;-0.6042;0.1020;0.0225;-154.9993;0.0125;0.9828;0.3867;True;False;False;1.0000;0.9084;0.7852;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5444;13.0526;-0.0490;1.1542;0.0893;30.5316;356.8575;1.1789;True;True;0.0556;0.9892;0.3265;345.8223;30.1177;345.0018;-0.0226;1.0089;0.3642;-0.6240;-0.0873;-0.0344;-156.2145;-0.0285;0.9821;0.3774;True;False;False;1.0000;0.8891;0.7659;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5448;13.1083;-0.0529;1.1555;0.0879;30.0895;354.7174;359.6730;True;True;0.0212;0.9766;0.3382;349.5461;26.1194;344.9448;-0.0589;0.9968;0.3715;-0.6014;-0.2847;0.3539;-155.0321;-0.0665;0.9694;0.3827;True;False;False;1.0000;0.8844;0.7600;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5452;13.1627;-0.0569;1.1560;0.0872;29.8327;353.1649;358.3768;True;True;-0.0138;0.9522;0.3733;348.6115;25.5001;347.8302;-0.0949;0.9681;0.4067;-0.6554;-0.4805;0.7586;-151.6973;-0.1011;0.9403;0.4176;True;False;False;1.0000;0.8809;0.7554;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5456;13.2191;-0.0608;1.1556;0.0878;29.7634;352.0464;357.2926;True;True;-0.0431;0.9215;0.4027;349.4446;24.2663;350.0111;-0.1250;0.9341;0.4353;-0.4095;-0.6263;0.3992;-147.5130;-0.1306;0.9059;0.4454;True;False;False;1.0000;0.8815;0.7547;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5460;13.2796;-0.0644;1.1541;0.0888;30.2258;351.3058;356.3282;True;True;-0.0631;0.8966;0.4128;352.5486;23.2588;352.4712;-0.1456;0.9057;0.4452;-0.2283;-0.2516;0.0678;-146.0057;-0.1508;0.8767;0.4534;True;False;False;1.0000;0.8847;0.7572;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5464;13.3282;-0.0681;1.1526;0.0906;30.7889;350.8076;355.9511;True;True;-0.0743;0.8801;0.4191;354.7940;22.6084;356.2117;-0.1572;0.8835;0.4516;-0.1752;-0.3076;0.1924;-146.2394;-0.1611;0.8539;0.4579;True;False;False;1.0000;0.9415;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5468;13.3822;-0.0708;1.1510;0.0922;31.2609;350.6822;355.9065;True;True;-0.0815;0.8679;0.4219;354.0175;23.1168;358.7705;-0.1640;0.8673;0.4555;-0.1155;-0.1535;-0.0830;-146.5551;-0.1665;0.8375;0.4617;True;False;False;1.0000;0.9753;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5472;13.4387;-0.0727;1.1496;0.0934;31.7079;350.9881;356.0669;True;True;-0.0855;0.8647;0.4154;354.4304;24.0447;0.9234;-0.1672;0.8607;0.4505;-0.0097;0.0318;-0.1512;-148.3922;-0.1686;0.8307;0.4561;True;False;False;1.0000;0.9823;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5476;13.4948;-0.0738;1.1484;0.0939;32.0584;351.4071;356.3863;True;True;-0.0882;0.8654;0.4111;355.5902;23.6229;4.3438;-0.1698;0.8562;0.4458;-0.0616;-0.0017;-0.0408;-150.1999;-0.1698;0.8260;0.4501;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5480;13.5511;-0.0744;1.1478;0.0938;32.1736;351.5005;356.5637;True;True;-0.0909;0.8674;0.4102;356.9160;23.6814;6.0930;-0.1721;0.8556;0.4448;-0.0384;0.0362;-0.0005;-151.3533;-0.1716;0.8252;0.4481;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5484;13.6076;-0.0747;1.1476;0.0932;32.3065;351.5587;356.3203;True;True;-0.0919;0.8675;0.4123;357.5934;24.0089;6.5152;-0.1729;0.8550;0.4472;-0.0022;-0.0042;0.0251;-151.7125;-0.1723;0.8246;0.4501;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5488;13.6613;-0.0746;1.1482;0.0924;32.1173;351.7225;356.3674;True;True;-0.0920;0.8672;0.4137;358.0997;24.4794;7.8350;-0.1724;0.8527;0.4491;0.0026;-0.0005;0.0316;-152.1502;-0.1713;0.8223;0.4515;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5492;13.7178;-0.0742;1.1488;0.0918;31.8704;351.9179;356.3431;True;True;-0.0925;0.8672;0.4164;359.4241;25.6595;9.9581;-0.1718;0.8495;0.4529;-0.0061;0.0139;0.0550;-152.9410;-0.1698;0.8190;0.4541;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5496;13.7747;-0.0737;1.1491;0.0911;31.8445;352.1790;356.3150;True;True;-0.0929;0.8683;0.4191;0.3216;27.1207;12.8161;-0.1705;0.8462;0.4569;-0.0063;0.0180;0.0407;-154.1608;-0.1674;0.8159;0.4569;True;False;False;1.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5500;13.8291;-0.0727;1.1491;0.0907;31.8286;352.4442;356.3510;True;True;-0.0928;0.8702;0.4201;0.4346;28.9569;16.7331;-0.1677;0.8423;0.4595;0.0140;0.0389;0.0218;-155.6858;-0.1628;0.8122;0.4583;True;False;False;1.0000;0.9549;0.8019;0.0000;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5504;13.8843;-0.0724;1.1494;0.0905;31.7712;352.5188;356.3678;True;True;-0.0905;0.8717;0.4208;0.5382;30.8354;18.8467;-0.1632;0.8407;0.4620;0.0469;0.0235;0.0216;-157.1045;-0.1574;0.8108;0.4601;True;False;False;1.0000;0.9352;0.7759;0.6201;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5508;13.9397;-0.0718;1.1497;0.0904;31.7961;352.5125;356.3610;True;True;-0.0868;0.8744;0.4224;0.0794;32.2802;19.1083;-0.1581;0.8430;0.4655;0.0919;0.0768;0.0375;-158.0763;-0.1522;0.8131;0.4636;True;False;False;1.0000;0.9263;0.7675;0.6106;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5512;13.9963;-0.0712;1.1504;0.0905;31.7418;352.5672;356.3840;True;True;-0.0810;0.8788;0.4258;0.6908;33.1401;20.0169;-0.1514;0.8461;0.4694;0.1077;0.0762;0.0697;-158.2715;-0.1453;0.8163;0.4669;True;False;False;1.0000;0.9142;0.7552;0.5962;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5516;14.0513;-0.0703;1.1505;0.0906;31.6452;352.7138;356.3667;True;True;-0.0738;0.8852;0.4286;4.3863;36.9734;24.3238;-0.1406;0.8466;0.4731;0.1370;0.1282;0.0478;-158.4275;-0.1340;0.8174;0.4674;True;False;False;1.0000;0.8318;0.6480;0.4572;0.0000;0.0000;0.0000;0.0000;3e5ce163-baa3-4d6c-9bd4-6b2a3f163ea8;False;
5520;14.1095;-0.0696;1.1503;0.0908;31.6936;352.9815;356.2886;True;True;-0.0657;0.8919;0.4331;7.3711;39.6533;28.2150;-0.1298;0.8483;0.4768;0.1370;0.1069;0.0435;-157.7590;-0.1229;0.8198;0.4684;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5524;14.1615;-0.0680;1.1499;0.0913;31.8478;353.5171;356.2806;True;True;-0.0600;0.8974;0.4346;7.7852;42.1740;32.6531;-0.1202;0.8481;0.4779;0.0767;0.1310;0.0417;-156.6174;-0.1121;0.8205;0.4676;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;True;
5528;14.2180;-0.0660;1.1499;0.0911;32.0588;353.7625;356.5652;True;True;-0.0612;0.9118;0.4374;6.6954;51.0313;40.4111;-0.1096;0.8529;0.4835;-0.0769;0.3523;0.0233;155.7545;-0.1003;0.8272;0.4698;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5532;14.2735;-0.0635;1.1508;0.0901;32.1239;354.3515;356.1163;True;True;-0.0610;0.9237;0.4373;5.2222;56.7216;42.7418;-0.1020;0.8620;0.4866;0.0631;0.1129;0.0076;155.1127;-0.0930;0.8370;0.4716;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5536;14.3296;-0.0619;1.1521;0.0900;31.2484;354.7844;356.1255;True;True;-0.0451;0.9167;0.4413;358.5365;57.4779;42.5328;-0.0795;0.8548;0.4953;0.3076;-0.1358;0.0540;156.1354;-0.0682;0.8298;0.4818;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5540;14.3843;-0.0605;1.1523;0.0899;31.1226;355.1719;356.1069;True;True;-0.0416;0.9127;0.4408;356.6264;57.1442;41.7166;-0.0751;0.8517;0.4964;-0.0380;-0.0774;-0.0471;157.8059;-0.0632;0.8266;0.4837;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5544;14.4395;-0.0587;1.1518;0.0901;31.5075;356.3904;355.5665;True;True;-0.0410;0.9131;0.4348;0.5830;56.2192;39.4907;-0.0802;0.8547;0.4895;0.1192;0.0724;-0.1424;158.2448;-0.0701;0.8288;0.4768;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5548;14.4958;-0.0559;1.1518;0.0906;32.0650;359.9590;356.9184;True;True;-0.0279;0.9262;0.4275;10.4329;54.5461;32.8170;-0.0792;0.8771;0.4812;0.2810;0.3202;-0.1165;158.0257;-0.0745;0.8497;0.4686;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5552;14.5519;-0.0517;1.1522;0.0917;31.9577;4.4240;0.2161;True;True;0.0067;0.9661;0.4024;11.8280;45.7270;17.3538;-0.0575;0.9382;0.4575;0.7208;0.7375;-0.6665;159.5850;-0.0572;0.9085;0.4506;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5556;14.6074;-0.0480;1.1521;0.0919;31.9492;7.8717;2.9987;True;True;0.0606;0.9767;0.3849;13.0701;34.9208;357.9881;-0.0132;0.9778;0.4348;1.0272;0.1941;-0.4394;-155.2153;-0.0204;0.9481;0.4334;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5560;14.6616;-0.0440;1.1511;0.0908;32.1661;9.9405;4.8567;True;True;0.1056;0.9859;0.3453;13.5103;43.8393;354.2538;0.0416;0.9926;0.4068;0.4439;0.1135;-0.6993;-161.4080;0.0327;0.9634;0.4078;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
5564;14.7182;-0.0389;1.1496;0.0888;32.5860;11.4458;6.1768;True;True;0.1362;0.9732;0.3215;8.1635;53.9741;0.9360;0.0822;0.9697;0.3922;0.6139;-0.4985;-0.2328;-165.7688;0.0779;0.9395;0.3935;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;
